DATE,NAME.COMP,STATUS,M.Type,ROUND,MAP,Points,ID.BATTLENET1,Tier1,RACE1,R.L1,R.L2,R.R2,R.R1,ID.BATTLENET2,Tier2,RACE2,Points,R,REMARK,REMARK2
24.09.15,1st PRO League,O,T,5,F.S,1,AX_HI.M(Z),1,Z,,,1,1,AX_ori(P),0,P,0,P,,COMPOSE/MEGA
24.09.15,1st PRO League,O,T,6,Poly,,AX_ewrtf(Z),1,Z,,,1,1,AX_Lego(P),1,P,,P,,COMPOSE/MEGA
24.09.15,1st PRO League,O,T,ACE,Poly,,AX_SuShi(Z),2,Z,1,1,,,AX_SLiN(P),2,P,,Z,,COMPOSE/MEGA
24.09.17,1st SLiNcup(Semi) - AvsB,O,T,1,F.S,1,AX_GoGo(Z),2,Z,1,1,,,AX_SLiN(P),2,P,0,Z,,Sponsored
24.09.17,1st SLiNcup(Semi) - AvsB,O,T,2,F.S,0,AX_Romantic(T),1,T,,,1,1,AX_Busan(Z),1,Z,1,Z,,Sponsored
24.09.17,1st SLiNcup(Semi) - AvsB,O,T,3,F.S,0,AX_Zoy(Z),2,Z,,,1,1,AX_DolphiN(P),1,P,1,P,,Sponsored
24.09.17,1st SLiNcup(Semi) - AvsB,O,T,4,F.S,1,AX_XO-GUS(T),3,T,,,1,1,AX_JUN(Z),2,Z,0,Z,,Sponsored
24.09.17,1st SLiNcup(Semi) - AvsB,O,T,5,F.S,0,AX_Salgu(Z),0,Z,1,1,,,AX_BOSL(P),3,P,1,Z,,Sponsored
24.09.17,1st SLiNcup(Semi) - AvsB,O,T,F,F.S,1,AX_DiHing(P),1,P,1,1,,,AX_No.9(T),3,T,0,P,,Sponsored
24.09.17,1st SLiNcup(Semi) - CvsD,O,T,1,F.S,0,AX_Sun(P),3,P,0,1,0,0,AX_Tes_hyung(P),3,P,1,P,,Sponsored
24.09.17,1st SLiNcup(Semi) - CvsD,O,T,2,F.S,0,AX_Eugene(T),3,T,1,1,,,AX_Broller(Z),4,Z,1,T,,Sponsored
24.09.17,1st SLiNcup(Semi) - CvsD,O,T,3,F.S,0,AX_pig(Z),2,Z,,,1,1,AX_kimsin(P),2,P,1,P,,Sponsored
24.09.17,1st SLiNcup(Semi) - CvsD,O,T,4,Poly,1,AX_Aktmzm20(T),1,T,0,0,1,0,AX_CoNG(T),0,T,0,T,,Sponsored
24.09.17,1st SLiNcup(Semi) - CvsD,O,T,5,Dark,1,AX_HYUNDAI(Z),0,Z,1,1,,,AX_OceAn(P),1,P,0,Z,,Sponsored
24.09.17,1st SLiNcup(Semi) - CvsD,O,T,6,F.S,1,AX_SuShi(Z),2,Z,1,1,,,AX_RorA[](P),1,P,0,Z,,Sponsored
24.09.17,1st SLiNcup(Semi) - CvsD,O,T,ACE,Dark,,AX_CoNG(T),0,T,,,1,1,AX_HYUNDAI(Z),0,Z,,Z,,Sponsored
24.09.18,1st SLiNcup-side,O,T,1,F.S,1,AX_Black(P),3,P,,,1,1,AX_No.9(T),3,T,0,T,,Sponsored
24.09.18,1st SLiNcup-side,O,T,2,F.S,1,Ax_Lego(P),1,P,1,1,,,Ax_Nam.9(T),1,T,0,P,,Sponsored
24.09.18,1st SLiNcup-side,O,T,3,Poly,0,AX_SLiN(P),2,P,1,1,,,AX_Navy(T),2,T,1,P,,Sponsored
24.09.18,1st SLiNcup-side,O,T,4,Poly,1,AX_CoNG(T),0,T,1,1,,,AX_Salgu(Z),0,Z,0,T,,Sponsored
24.09.18,1st SLiNcup-side,O,T,5,F.S,0,AX_Romantic(T),1,T,1,1,,,AX_SKY(Z),2,Z,1,T,,Sponsored
24.09.18,1st SLiNcup-side,O,T,6,F.S,0,AX_HI.M(Z),1,Z,,,1,1,AX_OceAn(P),1,P,1,P,,Sponsored
24.09.18,1st SLiNcup-side,O,T,ACE,F.S,0,AX_GoGo(Z),2,Z,,,1,1,AX_RorA[](P),1,P,1,P,,Sponsored
24.09.18,1st SLiNcup(Final) BvsD,O,T,1,F.S,1,AX_DolphiN(P),1,P,1,1,,,AX_Aktmzm20(T),1,T,,P,,Sponsored
24.09.18,1st SLiNcup(Final) BvsD,O,T,2,F.S,0,AX_Broller(Z),4,Z,,,1,1,AX_BOSL(P),3,P,1,P,,Sponsored
24.09.18,1st SLiNcup(Final) BvsD,O,T,3,F.S,1,AX_Busan(Z),1,Z,0,1,0,0,AX_SuShi(Z),2,Z,0,Z,,Sponsored
24.09.18,1st SLiNcup(Final) BvsD,O,T,4,F.S,1,AX_GoGo(Z),2,Z,1,1,,,AX_Tes_hyung(P),3,P,0,Z,,Sponsored
24.09.18,1st SLiNcup(Final) BvsD,O,T,5,F.S,0,AX_HYUNDAI(Z),0,Z,1,1,,,AX_DiHing(P),1,P,1,Z,,Sponsored
24.09.18,1st SLiNcup(Final) BvsD,O,T,6,F.S,0,AX_kimsin(P),2,P,1,1,,,AX_XO-GUS(T),3,T,1,P,,Sponsored
24.09.18,1st SLiNcup(Final) BvsD,O,T,7,F.S,,AX_GoGo(Z),2,Z,0,0,1,0,AX_SuShi(Z),2,Z,,Z,,Sponsored
24.09.18,1st SLiNcup(Final) BvsD,O,T,F,F.S,,AX_HYUNDAI(Z),0,Z,,,1,1,AX_DiHing(P),1,P,,P,,Sponsored
24.09.21,1st Focus Cup(Avatar),O,I,1,F.S,,AX_Sun(P),3,P,1,1,,,AX_KingChob(T),3,T,,P,,indiv.
24.09.21,1st Focus Cup(Avatar),O,I,2,Poly,,AX_Sun(P),3,P,1,1,,,AX_KingChob(T),3,T,,P,,indiv.
24.09.21,1st Focus Cup(Avatar),O,I,1,F.S,,AX_Focus(Z),3,Z,1,1,,,AX_Tes_hyung(P),3,P,,Z,,indiv.
24.09.21,1st Focus Cup(Avatar),O,I,2,Poly,,AX_Focus(Z),3,Z,,,1,1,AX_Tes_hyung(P),3,P,,P,,indiv.
24.09.21,1st Focus Cup(Avatar),O,I,3,F.S,,AX_Focus(Z),3,Z,1,1,,,AX_Tes_hyung(P),3,P,,Z,,indiv.
24.09.21,1st Focus Cup(Avatar),O,I,1,F.S,,AX_No.9(T),3,T,,,1,1,AX_kimsin(Z),2,Z,,Z,,indiv.
24.09.21,1st Focus Cup(Avatar),O,I,2,Poly,,AX_No.9(T),3,T,1,1,,,AX_kimsin(Z),2,Z,,T,,indiv.
24.09.21,1st Focus Cup(Avatar),O,I,3,F.S,,AX_No.9(T),3,T,,,1,1,AX_kimsin(Z),2,Z,,Z,,indiv.
24.09.21,1st Focus Cup(Avatar),O,I,1,F.S,,AX_MIBUN(T),3,T,1,1,,,AX_Romantic(Z),1,Z,,T,,indiv.
24.09.21,1st Focus Cup(Avatar),O,I,2,Poly,,AX_MIBUN(T),3,T,,,1,1,AX_Romantic(Z),1,Z,,Z,,indiv.
24.09.21,1st Focus Cup(Avatar),O,I,3,F.S,,AX_MIBUN(T),3,T,1,1,,,AX_Romantic(Z),1,Z,,T,,indiv.
24.09.22,1st Focus Cup-semi,O,I,1,F.S,,AX_MIBUN(T),3,T,,,1,1,AX_Focus(Z),3,Z,,Z,,indiv.
24.09.22,1st Focus Cup-semi,O,I,2,Poly,,AX_MIBUN(T),3,T,,,1,1,AX_Focus(Z),3,Z,,Z,,indiv.
24.09.22,1st Focus Cup-semi,O,I,1,F.S,,AX_kimsin(Z),2,Z,,,1,1,AX_Sun(P),3,P,,P,,indiv.
24.09.22,1st Focus Cup-semi,O,I,2,Poly,,AX_kimsin(Z),2,Z,1,1,,,AX_Sun(P),3,P,,Z,,indiv.
24.09.22,1st Focus Cup-semi,O,I,3,F.S,,AX_kimsin(Z),2,Z,,,1,1,AX_Sun(P),3,P,,P,,indiv.
24.09.22,1st Focus Cup-3rd place,O,I,1,F.S,,AX_MIBUN(T),3,T,,,1,1,AX_kimsin(Z),2,Z,,Z,,indiv.
24.09.22,1st Focus Cup-3rd place,O,I,2,Poly,,AX_MIBUN(T),3,T,,,1,1,AX_kimsin(Z),2,Z,,Z,,indiv.
24.09.22,1st Focus Cup-final,O,I,1,F.S,,AX_Focus(Z),3,Z,,,1,1,AX_Sun(P),3,P,,P,,indiv.
24.09.22,1st Focus Cup-final,O,I,2,Poly,,AX_Focus(Z),3,Z,,,1,1,AX_Sun(P),3,P,,P,,indiv.
24.09.22,1st Focus Cup-final,O,I,3,F.S,,AX_Focus(Z),3,Z,,,1,1,AX_Sun(P),3,P,,P,,indiv.
24.09.23,7th COMPOSE,O,T,1,F.S,0,AX_RorA[](P),1,P,,,1,1,AX_Roamgrang(T),1,T,1,T,,COMPOSE/MEGA
24.09.23,7th COMPOSE,O,T,2,Poly,1,AX_DiHing(P),1,P,1,1,,,AX_CoNG(T),0,T,0,P,,COMPOSE/MEGA
24.09.23,7th COMPOSE,O,T,3,F.S,0,AX_CALM(Z),2,Z,0,0,1,0,AX_Hydra(Z),2,Z,1,Z,,COMPOSE/MEGA
24.09.23,7th COMPOSE,O,T,4,Poly,1,AX_KIKI(T),1,T,,,1,1,AX_WiFi(Z),1,Z,0,Z,,COMPOSE/MEGA
24.09.23,7th COMPOSE,O,T,F,F.S,0,Ax_Lego(P),1,P,0,0,1,0,AX_OceAn(P),1,P,1,P,,COMPOSE/MEGA
24.09.27,5th Race Champ.,O,T,1,F.S,1,AX_zxc(T),3,T,,,1,1,AX_SO(Z),3,Z,0,Z,,RACECHAMP
24.09.27,5th Race Champ.,O,T,2,F.S,,AX_SO(Z),3,Z,1,1,,,AX_Black(P),3,P,0,Z,,RACECHAMP
24.09.27,5th Race Champ.,O,T,3,F.S,1,AX_Navy(T),2,T,1,1,,,AX_SO(Z),3,Z,,T,,RACECHAMP
24.09.27,5th Race Champ.,O,T,4,F.S,0,AX_JoJo(P),2,P,1,1,,,AX_Navy(T),2,T,,P,,RACECHAMP
24.09.27,5th Race Champ.,O,T,5,F.S,0,AX_SKY(Z),2,Z,1,1,,,AX_JoJo(P),2,P,,Z,,RACECHAMP
24.09.27,5th Race Champ.,O,T,6,Poly,1,AX_T-style(T),1,T,1,1,,,AX_SKY(Z),2,Z,,T,,RACECHAMP
24.09.27,5th Race Champ.,O,T,7,Poly,0,Ax_Lego(P),1,P,,,1,1,AX_T-style(T),1,T,,T,,RACECHAMP
24.09.27,5th Race Champ.,O,T,F,F.S,,AX_T-style(T),1,T,1,1,,,AX_Zio(Z),0,Z,0,T,,RACECHAMP
24.09.29,2nd Rival Match,O,I,1,F.S,,AX_Tes_hyung(P),3,P,1,1,,,AX_zxc(T),3,T,,P,,indiv.
24.09.29,2nd Rival Match,O,I,2,F.S,,AX_Tes_hyung(P),3,P,,,1,1,AX_zxc(T),3,T,,T,,indiv.
24.09.29,2nd Rival Match,O,I,3,F.S,,AX_Tes_hyung(P),3,P,1,1,,,AX_zxc(T),3,T,,P,,indiv.
24.09.29,2nd Rival Match,O,I,4,F.S,,AX_Navy(T),2,T,,,1,1,AX_SO(Z),3,Z,,Z,,indiv.
24.09.29,2nd Rival Match,O,I,5,F.S,,AX_Navy(T),2,T,1,1,,,AX_SO(Z),3,Z,,T,,indiv.
24.09.29,2nd Rival Match,O,I,6,F.S,,AX_Navy(T),2,T,1,1,,,AX_SO(Z),3,Z,,T,,indiv.
24.09.29,2nd Rival Match,O,I,7,F.S,,AX_zoil(T),0,T,1,1,,,AX_GoGo(Z),2,Z,,T,zoil 빌드 알려주기,indiv.
24.09.29,2nd Rival Match,O,I,8,F.S,,AX_zoil(T),0,T,,,1,1,AX_GoGo(Z),2,Z,,Z,zoil 탱크 3기만 생산,indiv.
24.09.29,2nd Rival Match,O,I,9,F.S,,AX_zoil(T),0,T,,,1,1,AX_GoGo(Z),2,Z,,Z,zoil 비젼키기,indiv.
24.09.30,8th COMPOSE,O,T,1,F.S,1,AX_JiHeon(T),4,T,,,1,1,AX_Focus(Z),3,Z,0,Z,,COMPOSE/MEGA
24.09.30,8th COMPOSE,O,T,2,F.S,0,AX_SuShi(Z),2,Z,,,1,1,AX_OceAn(P),1,P,1,P,,COMPOSE/MEGA
24.09.30,8th COMPOSE,O,T,3,F.S,0,Ax_Lego(P),1,P,,,1,1,AX_zoil(T),0,T,1,T,,COMPOSE/MEGA
24.09.30,8th COMPOSE,O,T,4,F.S,1,AX_No.9(T),2,T,1,1,,,AX_SKY(Z),2,Z,0,T,,COMPOSE/MEGA
24.09.30,8th COMPOSE,O,T,F,F.S,1,AX_JoJo(P),2,P,1,1,,,AX_Romantic(T),1,T,0,P,,COMPOSE/MEGA
24.09.30,8th COMPOSE,O,T,E,F.S,1,AX_WiFi(Z),1,Z,,,1,1,AX_RorA[](P),1,P,0,P,,COMPOSE/MEGA
24.10.01,9th COMPOSE,O,T,1,F.S,0,AX_ELEC(Z),2,Z,0,0,1,0,AX_SuShi(Z),2,Z,1,Z,,COMPOSE/MEGA
24.10.01,9th COMPOSE,O,T,2,F.S,1,AX_Shairu(P),2,P,1,1,,,AX_JiHeon(T),4,T,0,P,,COMPOSE/MEGA
24.10.01,9th COMPOSE,O,T,3,Poly,0,AX_CoNG(T),0,T,,,1,1,AX_ewrtf(Z),1,Z,1,Z,,COMPOSE/MEGA
24.10.01,9th COMPOSE,O,T,F,Poly,1,Ax_Lego(P),1,P,1,1,,,AX_Romantic(T),1,T,0,P,,COMPOSE/MEGA
24.10.01,10th COMPOSE,O,T,1,F.S,1,AX_JiHeon(T),4,T,1,1,,,AX_SuShi(Z),2,Z,0,T,,COMPOSE/MEGA
24.10.01,10th COMPOSE,O,T,2,Poly,0,AX_WiFi(Z),1,Z,1,1,,,AX_OceAn(P),1,P,1,Z,,COMPOSE/MEGA
24.10.01,10th COMPOSE,O,T,3,Poly,0,Ax_Lego(P),1,P,,,1,1,AX_Romantic(T),1,T,1,T,,COMPOSE/MEGA
24.10.01,10th COMPOSE,O,T,4,F.S,1,AX_zoil(T),0,T,1,1,,,AX_ewrtf(Z),1,Z,0,T,,COMPOSE/MEGA
24.10.01,10th COMPOSE,O,T,F,F.S,0,AX_Shairu(P),2,P,,,1,1,AX_CoNG(T),0,T,1,T,,COMPOSE/MEGA
24.10.02,1st CLASH: 80s vs 90s,O,T,1,F.S,1,Ax_Lego(P),1,P,1,1,,,AX_Romantic(T),1,T,0,P,,COMPOSE/MEGA
24.10.02,1st CLASH: 80s vs 90s,O,T,2,Poly,1,AX_CoNG(T),0,T,1,1,,,AX_ChoJJaa(Z),1,Z,0,T,,COMPOSE/MEGA
24.10.02,1st CLASH: 80s vs 90s,O,T,3,F.S,0,AX_Shairu(P),2,P,,,1,1,AX_Navy(T),2,T,1,T,,COMPOSE/MEGA
24.10.02,1st CLASH: 80s vs 90s,O,T,4,Poly,0,AX_attack(Z),0,Z,0,0,1,0,AX_HYUNDAI(Z),0,Z,1,Z,,COMPOSE/MEGA
24.10.02,1st CLASH: 80s vs 90s,O,T,F,Poly,0,AX_Salgu(Z),1,Z,,,1,1,AX_DiHing(P),0,P,1,P,,COMPOSE/MEGA
24.10.02,1st CLASH: 80s vs 90s,O,T,E,F.S,0,AX_WiFi(Z),1,Z,1,1,,,AX_OceAn(P),1,P,1,Z,,COMPOSE/MEGA
24.10.03,6th Race Champ.,O,T,1,F.S,0,AX_Sun(P),3,P,1,1,,,AX_MIBUN(T),3,T,0,P,,RACECHAMP
24.10.03,6th Race Champ.,O,T,2,F.S,1,AX_kimsin(Z),3,Z,,,1,1,AX_Sun(P),3,P,,P,,RACECHAMP
24.10.03,6th Race Champ.,O,T,3,F.S,,AX_Sun(P),3,P,,,1,1,AX_Navy(T),2,T,0,T,,RACECHAMP
24.10.03,6th Race Champ.,O,T,4,F.S,,AX_Navy(T),2,T,,,1,1,AX_pig(Z),2,Z,1,Z,,RACECHAMP
24.10.03,6th Race Champ.,O,T,5,F.S,,AX_pig(Z),2,Z,,,1,1,AX_AXE(P),2,P,0,P,,RACECHAMP
24.10.03,6th Race Champ.,O,T,6,Poly,,AX_AXE(P),2,P,,,1,1,AX_Romantic(T),1,T,0,T,,RACECHAMP
24.10.03,6th Race Champ.,O,T,7,F.S,,AX_Romantic(T),1,T,,,1,1,AX_HI.M(Z),1,Z,1,Z,,RACECHAMP
24.10.03,6th Race Champ.,O,T,F,F.S,,AX_HI.M(Z),1,Z,1,1,,,AX_Lego(P),1,P,0,Z,,RACECHAMP
24.10.05,1st CHALLENGE TO BOSL 5,O,T,1,F.S,1,AX_Sun(P),2,P,1,1,,,AX_zxc(T),3,T,0,P,,COMPOSE/MEGA
24.10.05,1st CHALLENGE TO BOSL 5,O,T,2,F.S,0,AX_Roamgrang(T),1,T,,,1,1,AX_Pokemon(Z),1,Z,1,Z,,COMPOSE/MEGA
24.10.05,1st CHALLENGE TO BOSL 5,O,T,3,F.S,0,AX_GoGo(Z),2,Z,,,1,1,AX_Salgu(P),1,P,1,P,,COMPOSE/MEGA
24.10.05,1st CHALLENGE TO BOSL 5,O,T,F,F.S,0,AX_NA_Moo(T),3,T,,,1,1,AX_kimsin(Z),3,Z,1,Z,,COMPOSE/MEGA
24.10.05,1st CHALLENGE TO BOSL 5,O,T,E1,F.S,1,AX_SKY(Z),2,Z,,,1,1,AX_Romantic(P),1,P,0,P,,COMPOSE/MEGA
24.10.05,1st CHALLENGE TO BOSL 5,O,T,E2,F.S,,AX_Roamgrang(T),1,T,,,1,1,AX_Pokemon(Z),1,Z,,Z,,COMPOSE/MEGA
24.10.06,2nd CHALLENGE TO BOSL 5,O,T,1,F.S,0,AX_GoGo(Z),2,Z,1,1,,,AX_Sun(P),2,P,1,Z,,COMPOSE/MEGA
24.10.06,2nd CHALLENGE TO BOSL 5,O,T,2,F.S,0,AX_Roamgrang(T),1,T,,,1,1,AX_Pokemon(Z),1,Z,0,Z,,COMPOSE/MEGA
24.10.06,2nd CHALLENGE TO BOSL 5,O,T,3,F.S,0,AX_kimsin(P),2,P,,,1,1,AX_No.9(T),2,T,1,T,,COMPOSE/MEGA
24.10.06,2nd CHALLENGE TO BOSL 5,O,T,4,F.S,1,AX_Salgu(Z),1,Z,1,1,,,AX_Romantic(P),1,P,0,Z,,COMPOSE/MEGA
24.10.06,2nd CHALLENGE TO BOSL 5,O,T,5,F.S,1,AX_SKY(Z),2,Z,1,1,,,AX_SLiN(P),2,P,0,Z,,COMPOSE/MEGA
24.10.06,2nd CHALLENGE TO BOSL 5,O,T,6,F.S,,AX_GoGo(Z),2,Z,1,1,,,AX_Sun(P),2,P,,Z,,COMPOSE/MEGA
24.10.06,2nd CHALLENGE TO BOSL 5,O,T,7,F.S,,AX_SKY(Z),2,Z,,,1,1,AX_SLiN(P),2,P,,P,,COMPOSE/MEGA
24.10.06,2nd CHALLENGE TO BOSL 5,O,T,F,F.S,,AX_Salgu(Z),1,Z,1,1,,,AX_Romantic(P),1,P,,Z,,COMPOSE/MEGA
24.10.08,7th Race Champ.,O,T,1,F.S,0,AX_SLiN(P),2,P,,,1,1,AX_No.9(T),2,T,0,T,,RACECHAMP
24.10.08,7th Race Champ.,O,T,2,F.S,,AX_No.9(T),2,T,,,1,1,AX_GoGo(Z),2,Z,1,Z,,RACECHAMP
24.10.08,7th Race Champ.,O,T,3,F.S,,AX_GoGo(Z),2,Z,,,1,1,AX_Romantic(P),1,P,0,P,,RACECHAMP
24.10.08,7th Race Champ.,O,T,4,Poly,,AX_Romantic(P),1,P,,,1,1,Ax_Nam.9(T),1,T,0,T,,RACECHAMP
24.10.08,7th Race Champ.,O,T,5,F.S,,Ax_Nam.9(T),1,T,,,1,1,AX_Salgu(Z),1,Z,1,Z,,RACECHAMP
24.10.08,7th Race Champ.,O,T,6,F.S,,AX_Salgu(Z),1,Z,,,1,1,AX_ori(P),0,P,0,P,,RACECHAMP
24.10.08,7th Race Champ.,O,T,7,Poly,,AX_ori(P),0,P,1,1,,,AX_CoNG(T),0,T,0,P,,RACECHAMP
24.10.08,7th Race Champ.,O,T,F,F.S,1,AX_HYUNDAI(Z),0,Z,1,1,,,AX_ori(P),0,P,,Z,,RACECHAMP
24.10.09,2nd CLASH: 80s vs 90s,O,T,1,F.S,0,AX_[A](Z),1,Z,,,1,1,AX_DiHing(P),0,P,1,P,,COMPOSE/MEGA
24.10.09,2nd CLASH: 80s vs 90s,O,T,2,F.S,1,AX_Navy(T),2,T,,,1,1,AX_SKY(Z),2,Z,0,Z,,COMPOSE/MEGA
24.10.09,2nd CLASH: 80s vs 90s,O,T,3,F.S,0,AX_attack(Z),0,Z,1,1,,,AX_OceAn(P),1,P,1,Z,,COMPOSE/MEGA
24.10.09,2nd CLASH: 80s vs 90s,O,T,4,F.S,0,AX_zoil(T),0,T,,,1,1,AX_HYUNDAI(Z),0,Z,1,Z,,COMPOSE/MEGA
24.10.09,2nd CLASH: 80s vs 90s,O,T,5,F.S,0,AX_Salgu(Z),1,Z,,,1,1,AX_Lego(P),1,P,1,P,,COMPOSE/MEGA
24.10.09,2nd CLASH: 80s vs 90s,O,T,6,F.S,0,AX_Romantic(P),1,P,,,1,1,AX_CoNG(T),0,T,1,T,,COMPOSE/MEGA
24.10.09,2nd CLASH: 80s vs 90s,O,T,7,Poly,,AX_CoNG(T),0,T,,,1,1,AX_attack(Z),0,Z,,Z,,COMPOSE/MEGA
24.10.09,2nd CLASH: 80s vs 90s,O,T,8,F.S,,AX_Salgu(Z),1,Z,1,1,,,AX_OceAn(P),1,P,,Z,,COMPOSE/MEGA
24.10.09,2nd CLASH: 80s vs 90s,O,T,ACE,F.S,,AX_Navy(T),2,T,1,1,,,AX_SKY(Z),2,Z,,T,,COMPOSE/MEGA
24.10.12,2nd Auction Draft(Semi) - BvsC,O,T,1,F.S,1,Ax_Lego(P),1,P,,,1,1,AX_CoNG(T),0,T,0,T,,Auction
24.10.12,2nd Auction Draft(Semi) - BvsC,O,T,2,Poly,1,AX_WiFi(Z),1,Z,1,1,,,AX_JoJo(P),2,P,0,Z,,Auction
24.10.12,2nd Auction Draft(Semi) - BvsC,O,T,3,F.S,0,ax_aulpapa(P),4,P,,,1,1,AX_NA_Moo(T),3,T,1,T,,Auction
24.10.12,2nd Auction Draft(Semi) - BvsC,O,T,F,F.S,0,AX_OceAn(P),1,P,0,0,1,0,AX_SLiN(P),2,P,1,P,,Auction
24.10.12,2nd Auction Draft(Semi) - AvsD,O,T,1,F.S,0,AX_attack(Z),0,Z,,,1,1,AX_AXE(P),1,P,1,P,,Auction
24.10.12,2nd Auction Draft(Semi) - AvsD,O,T,2,Poly,0,AX_Romantic(T),1,T,1,1,,,AX_ELEC(Z),2,Z,1,T,,Auction
24.10.12,2nd Auction Draft(Semi) - AvsD,O,T,3,F.S,1,AX_No.9(T),2,T,1,1,,,AX_SuShi(Z),2,Z,0,T,,Auction
24.10.12,2nd Auction Draft(Semi) - AvsD,O,T,F,F.S,1,AX_SKY(Z),2,Z,1,1,,,AX_BOSL(P),3,P,0,Z,,Auction
24.10.13,2nd Auction Draft(Final) - CvsD,O,T,1,F.S,0,AX_WiFi(Z),1,Z,,,1,1,AX_AXE(P),1,P,1,P,,Auction
24.10.13,2nd Auction Draft(Final) - CvsD,O,T,2,F.S,1,AX_ELEC(Z),2,Z,,,1,1,AX_Lego(P),1,P,0,P,,Auction
24.10.13,2nd Auction Draft(Final) - CvsD,O,T,3,F.S,0,AX_NA_Moo(T),3,T,,,1,1,AX_SKY(Z),2,Z,1,Z,,Auction
24.10.13,2nd Auction Draft(Final) - CvsD,O,T,4,F.S,0,AX_SLiN(P),2,P,1,1,,,AX_No.9(T),2,T,1,P,,Auction
24.10.13,2nd Auction Draft(Final) - CvsD,O,T,5,F.S,,AX_ELEC(Z),2,Z,,,1,1,AX_SLiN(P),2,P,,P,,Auction
24.10.13,2nd Auction Draft(Final) - CvsD,O,T,6,F.S,,AX_WiFi(Z),1,Z,,,1,1,AX_AXE(P),1,P,,P,,Auction
24.10.13,2nd Auction Draft(Final) - CvsD,O,T,7,Poly,,Ax_Lego(P),1,P,1,1,,,AX_No.9(T),2,T,,P,,Auction
24.10.13,2nd Auction Draft(Final) - CvsD,O,T,8,F.S,,AX_NA_Moo(T),3,T,,,1,1,AX_SKY(Z),2,Z,,Z,,Auction
24.10.13,2nd Auction Draft(Final) - CvsD,O,T,ACE,F.S,,AX_SKY(Z),2,Z,1,1,,,AX_SLiN(P),2,P,,Z,,Auction
24.10.15,2nd Master's 4:4 Team battle,O,T,1,F.S,0,Ax_Lego(P),1,P,,,1,1,AX_Romantic(T),1,T,1,T,,COMPOSE/MEGA
24.10.15,2nd Master's 4:4 Team battle,O,T,2,F.S,1,AX_Salgu(Z),1,Z,1,1,,,AX_OceAn(P),1,P,0,Z,,COMPOSE/MEGA
24.10.15,2nd Master's 4:4 Team battle,O,T,3,F.S,1,AX_CoNG(T),0,T,1,1,,,AX_HYUNDAI(Z),0,Z,0,T,,COMPOSE/MEGA
24.10.15,2nd Master's 4:4 Team battle,O,T,4,F.S,0,AX_attack(Z),0,Z,1,1,,,AX_ori(P),0,P,1,Z,,COMPOSE/MEGA
24.10.15,2nd Master's 4:4 Team battle,O,T,F,F.S,,AX_attack(Z),0,Z,,,1,1,AX_ori(P),0,P,,P,,COMPOSE/MEGA
24.10.18,2nd PRO League,O,T,1,F.S,1,AX_BOSL(P),3,P,,,1,1,AX_MIBUN(T),3,T,0,T,,COMPOSE/MEGA
24.10.18,2nd PRO League,O,T,2,F.S,1,AX_SuShi(Z),2,Z,,,1,1,AX_JoJo(P),2,P,0,P,,COMPOSE/MEGA
24.10.18,2nd PRO League,O,T,3,F.S,1,AX_SKY(T),2,T,,,1,1,AX_HyeonMin(T),2,Z,0,Z,,COMPOSE/MEGA
24.10.18,2nd PRO League,O,T,4,F.S,1,AX_ori(T),1,T,1,1,,,AX_WiFi(Z),1,Z,0,T,,COMPOSE/MEGA
24.10.18,2nd PRO League,O,T,5,F.S,0,AX_Salgu(Z),1,Z,,,1,1,AX_AXE(P),1,P,1,P,,COMPOSE/MEGA
24.10.18,2nd PRO League,O,T,6,F.S,,AX_SKY(Z),2,Z,1,1,,,AX_JoJo(P),2,P,,Z,,COMPOSE/MEGA
24.10.18,2nd PRO League,O,T,ACE,F.S,,AX_WiFi(Z),1,Z,,,1,1,AX_AXE(P),1,P,,P,,COMPOSE/MEGA
24.10.19,3rd Master's 5:5 Team battle,O,T,1,F.S,1,AX_pig(Z),2,Z,,,1,1,AX_JoJo(P),2,P,0,P,,COMPOSE/MEGA
24.10.19,3rd Master's 5:5 Team battle,O,T,2,F.S,0,AX_T-style(T),1,T,1,1,,,AX_Salgu(Z),1,Z,1,T,,COMPOSE/MEGA
24.10.19,3rd Master's 5:5 Team battle,O,T,3,Poly,0,AX_AXE(P),1,P,1,1,,,AX_CoNG(T),0,T,1,P,,COMPOSE/MEGA
24.10.19,3rd Master's 5:5 Team battle,O,T,4,F.S,0,AX_Navy(T),2,T,,,1,1,AX_SKY(Z),2,Z,1,Z,,COMPOSE/MEGA
24.10.19,3rd Master's 5:5 Team battle,O,T,5,Poly,1,AX_DDI(Z),1,Z,1,1,,,AX_Lego(P),1,P,0,Z,,COMPOSE/MEGA
24.10.19,3rd Master's 5:5 Team battle,O,T,6,F.S,,AX_Navy(T),2,T,,,1,1,AX_SKY(Z),2,Z,,Z,,COMPOSE/MEGA
24.10.19,3rd Master's 5:5 Team battle,O,T,7,Poly,,AX_AXE(P),1,P,,,1,1,AX_CoNG(T),0,T,,T,,COMPOSE/MEGA
24.10.19,3rd Master's 5:5 Team battle,O,T,8,Poly,,AX_T-style(T),1,T,1,1,,,AX_Salgu(Z),1,Z,,T,,COMPOSE/MEGA
24.10.19,3rd Master's 5:5 Team battle,O,T,ACE,F.S,,AX_Navy(T),2,T,,,1,1,AX_pig(Z),2,Z,,Z,,COMPOSE/MEGA
